loc_inst_code,LOCATION_TYPE,ITEM_ID,QTY_ALLOCATED,MAX_UNITS,GRID_X,GRID_Y,GRID_Z,FULL_LAYERS,PARTIAL_UNITS,ORIENT_X_MM,ORIENT_Y_MM,ORIENT_Z_MM,LOCATION_VOL_MM3,LOCATION_VOL_M3,STORED_VOL_M3,UTILIZATION_PCT
A9-00031,A9,28696113,1,8,4,2,1,0,1,218.1,460.1,1052.8,1064700000.0,1.1,0.1,9.9
A9-00032,A9,93247828,1,78,1,13,6,0,1,700.9,76.8,175.2,1064700000.0,1.1,0.0,0.9
A9-00033,A9,95599832,1,12,3,1,4,0,1,235.0,936.0,258.3,1064700000.0,1.1,0.1,5.3
A9-00034,A9,34522657,8,12,1,3,4,2,2,760.9,260.9,287.7,1064700000.0,1.1,0.5,42.9
A9-00035,A9,29330890,2,297,3,9,11,0,2,256.8,102.2,102.2,1064700000.0,1.1,0.0,0.5
A9-00036,A9,84382918,36,36,4,3,3,3,0,195.1,312.6,311.5,1064700000.0,1.1,0.7,64.2
A9-00037,A9,22837967,23,60,2,6,5,1,11,346.1,155.6,230.8,1064700000.0,1.1,0.3,26.9
A9-00038,A9,64575936,1,40,2,5,4,0,1,450.2,179.4,290.3,1064700000.0,1.1,0.0,2.2
A9-00039,A9,71397111,12,728,13,14,4,0,12,67.3,67.3,266.7,1064700000.0,1.1,0.0,1.4
A9-00040,A9,96244059,2,1701,7,27,9,0,2,126.8,35.8,126.8,1064700000.0,1.1,0.0,0.1
A9-00041,A9,24235542,47,48,1,3,16,15,2,651.1,296.2,71.2,1064700000.0,1.1,0.6,60.6
A9-00043,A9,20809016,4,4,1,4,1,1,0,766.6,238.9,602.6,1064700000.0,1.1,0.4,41.5
A9-00044,A9,46462572,1,14,7,2,1,0,1,128.0,352.6,1072.0,1064700000.0,1.1,0.0,4.5
A9-00045,A9,44065918,10,60,5,2,6,1,0,169.7,488.7,180.6,1064700000.0,1.1,0.1,14.1
A9-00047,A9,51727788,2,200,2,10,10,0,2,449.5,94.5,112.4,1064700000.0,1.1,0.0,0.9
A9-00048,A9,62630098,18,50,2,5,5,1,8,391.0,183.9,224.4,1064700000.0,1.1,0.3,27.3
A9-00049,A9,45875600,27,27,9,3,1,1,0,92.1,321.3,1015.2,1064700000.0,1.1,0.8,76.2
A9-00051,A9,49688577,12,12,1,2,6,6,0,611.9,391.1,184.2,1064700000.0,1.1,0.5,49.7
A9-00052,A9,13081117,3,96,2,3,16,0,3,438.5,312.2,69.9,1064700000.0,1.1,0.0,2.7
A9-00053,A9,59432002,1,96,6,4,4,0,1,146.9,225.3,279.5,1064700000.0,1.1,0.0,0.9
A9-00054,A9,81222077,1,30,2,5,3,0,1,408.2,168.9,357.5,1064700000.0,1.1,0.0,2.3
A9-00055,A9,14641463,1,8,1,4,2,0,1,742.4,236.4,482.0,1064700000.0,1.1,0.1,7.9
A9-00056,A9,93206578,14,14,1,2,7,7,0,879.7,412.0,152.9,1064700000.0,1.1,0.8,72.9
A9-00058,A9,15172548,22,200,10,5,4,0,22,88.3,184.2,262.6,1064700000.0,1.1,0.1,8.8
A9-00059,A9,17065463,1,63,7,3,3,0,1,114.0,311.3,378.5,1064700000.0,1.1,0.0,1.3
A9-00060,A9,40469610,3,180,2,9,10,0,3,442.9,110.7,110.7,1064700000.0,1.1,0.0,1.5
A9-00061,A9,55504140,6,99,3,11,3,0,6,293.7,84.7,356.2,1064700000.0,1.1,0.1,5.0
A9-00062,A9,76491107,3,3,3,1,1,1,0,290.6,774.5,1059.0,1064700000.0,1.1,0.7,67.2
A9-00064,A9,99820125,16,16,1,8,2,2,0,563.7,112.5,562.7,1064700000.0,1.1,0.6,53.6
A9-00065,A9,35155244,83,132,11,2,6,3,17,78.5,471.1,193.8,1064700000.0,1.1,0.6,55.9
A9-00066,A9,73536223,30,644,23,7,4,0,30,38.8,131.5,289.3,1064700000.0,1.1,0.0,4.2
A9-00067,A9,39746703,10,10,1,5,2,2,0,644.0,174.9,563.3,1064700000.0,1.1,0.6,59.6
A9-00068,A9,90293174,2,50,10,1,5,0,2,86.6,920.3,230.1,1064700000.0,1.1,0.0,3.4
A9-00069,A9,82265635,194,330,5,11,6,3,29,169.1,88.9,169.1,1064700000.0,1.1,0.5,46.3
A9-00070,A9,95968383,1,114,3,2,19,0,1,295.5,482.5,59.1,1064700000.0,1.1,0.0,0.8
A9-00071,A9,14803628,1,32,2,8,2,0,1,449.3,121.7,580.3,1064700000.0,1.1,0.0,3.0
A9-00072,A9,81877495,8,8,1,2,4,4,0,774.8,432.6,263.3,1064700000.0,1.1,0.7,66.3
A9-00074,A9,74525695,5,10,1,5,2,1,0,686.8,196.8,503.7,1064700000.0,1.1,0.3,32.0
A9-00075,A9,96528453,1,1800,8,9,25,0,1,108.2,108.2,46.0,1064700000.0,1.1,0.0,0.1
A9-00076,A9,26291041,7,7,1,1,7,7,0,823.5,651.6,162.3,1064700000.0,1.1,0.6,57.3
A9-00077,A9,90925616,18,18,6,3,1,1,0,143.4,265.3,1061.2,1064700000.0,1.1,0.7,68.3
A9-00079,A9,22477695,4,15,1,5,3,0,4,608.0,192.9,344.0,1064700000.0,1.1,0.2,15.2
A9-00081,A9,19940438,14,144,3,16,3,0,14,300.1,60.0,334.0,1064700000.0,1.1,0.1,7.9
A9-00082,A9,30567355,1,320,4,5,16,0,1,218.7,191.4,71.5,1064700000.0,1.1,0.0,0.3
A9-00083,A9,45413624,5,12,1,6,2,0,5,696.7,152.0,537.6,1064700000.0,1.1,0.3,26.7
A9-00084,A9,49914399,15,546,7,6,13,0,15,126.0,161.1,89.6,1064700000.0,1.1,0.0,2.6
A9-00085,A9,84306633,1,21600,25,27,32,0,1,36.2,36.2,36.2,1064700000.0,1.1,0.0,0.0
A9-00086,A9,32155686,5,16,2,1,8,2,1,392.8,956.7,137.5,1064700000.0,1.1,0.3,24.3
A9-00087,A9,99820125,16,16,1,8,2,2,0,563.7,112.5,562.7,1064700000.0,1.1,0.6,53.6
A9-00088,A9,99820125,16,16,1,8,2,2,0,563.7,112.5,562.7,1064700000.0,1.1,0.6,53.6
A9-00089,A9,45875600,23,27,9,3,1,0,23,92.1,321.3,1015.2,1064700000.0,1.1,0.7,64.9
A9-00090,A9,96692679,1,36,6,2,3,0,1,145.2,490.8,311.2,1064700000.0,1.1,0.0,2.1
A9-00091,A9,52824965,1,144,6,3,8,0,1,133.9,306.1,135.6,1064700000.0,1.1,0.0,0.5
A9-00092,A9,83791928,14,1449,7,23,9,0,14,125.3,41.9,125.3,1064700000.0,1.1,0.0,0.9
A9-00093,A9,38836241,10,84,14,2,3,0,10,64.1,472.9,320.7,1064700000.0,1.1,0.1,9.1
A9-00094,A9,32226527,3,54,6,3,3,0,3,142.3,309.8,309.8,1064700000.0,1.1,0.0,3.8
A9-00095,A9,92850515,11,30,2,5,3,1,1,371.8,186.4,335.5,1064700000.0,1.1,0.3,24.0
A9-00097,A9,32322880,1,108,6,6,3,0,1,150.9,150.9,373.4,1064700000.0,1.1,0.0,0.8
A9-00098,A9,99820125,16,16,1,8,2,2,0,563.7,112.5,562.7,1064700000.0,1.1,0.6,53.6
A9-00099,A9,69120513,1,24,8,1,3,0,1,109.0,958.0,341.7,1064700000.0,1.1,0.0,3.4
A9-00100,A9,73125404,7,7,1,7,1,1,0,571.7,137.7,1053.4,1064700000.0,1.1,0.6,54.5
A9-00101,A9,98767893,1,5,1,5,1,0,1,617.3,187.7,1111.3,1064700000.0,1.1,0.1,12.1
A9-00102,A9,99820125,16,16,1,8,2,2,0,563.7,112.5,562.7,1064700000.0,1.1,0.6,53.6
A9-00103,A9,81877495,8,8,1,2,4,4,0,774.8,432.6,263.3,1064700000.0,1.1,0.7,66.3
A9-00104,A9,67005740,8,270,9,10,3,0,8,92.9,92.9,371.8,1064700000.0,1.1,0.0,2.4
A9-00105,A9,33417587,1,16,4,2,2,0,1,214.0,437.0,518.7,1064700000.0,1.1,0.0,4.6
A9-00106,A9,77634429,3,6048,16,18,21,0,3,55.5,55.5,55.5,1064700000.0,1.1,0.0,0.0
A9-00107,A9,43694301,34,264,6,22,2,0,34,143.4,43.7,573.5,1064700000.0,1.1,0.1,11.5
A9-00109,A9,28418796,3,60,1,10,6,0,3,739.8,99.8,185.0,1064700000.0,1.1,0.0,3.8
A9-00110,A9,77874392,1,57,1,3,19,0,1,721.7,297.5,59.5,1064700000.0,1.1,0.0,1.2
A9-00111,A9,40924510,5,60,1,10,6,0,5,712.7,95.0,178.2,1064700000.0,1.1,0.1,5.7
A9-00112,A9,61665821,2,64,2,8,4,0,2,416.4,123.6,288.0,1064700000.0,1.1,0.0,2.8
A9-00113,A9,37681922,1,117,13,3,3,0,1,67.0,317.1,317.1,1064700000.0,1.1,0.0,0.6
A9-00115,A9,47031581,15,15,1,5,3,3,0,654.4,197.1,332.6,1064700000.0,1.1,0.6,60.4
A9-00117,A9,29495284,8,280,4,10,7,0,8,210.2,99.3,154.7,1064700000.0,1.1,0.0,2.4
A9-00120,A9,32155686,16,16,2,1,8,8,0,392.8,956.7,137.5,1064700000.0,1.1,0.8,77.7
A9-00121,A9,99820125,16,16,1,8,2,2,0,563.7,112.5,562.7,1064700000.0,1.1,0.6,53.6
A9-00123,A9,51981159,1,84,2,14,3,0,1,348.8,69.8,348.8,1064700000.0,1.1,0.0,0.8
A9-00124,A9,20809016,4,4,1,4,1,1,0,766.6,238.9,602.6,1064700000.0,1.1,0.4,41.5
A9-00126,A9,23179659,1,45,5,3,3,0,1,179.1,264.4,371.3,1064700000.0,1.1,0.0,1.7
A9-00127,A9,18506242,35,126,14,3,3,0,35,63.8,319.2,351.0,1064700000.0,1.1,0.3,23.5
A9-00128,A9,76491107,3,3,3,1,1,1,0,290.6,774.5,1059.0,1064700000.0,1.1,0.7,67.2
A9-00129,A9,60196002,4,364,7,13,4,0,4,123.3,75.9,284.5,1064700000.0,1.1,0.0,1.0
A9-00130,A9,10595799,7,42,2,7,3,0,7,381.0,137.7,367.1,1064700000.0,1.1,0.1,12.7
A9-00131,A9,74785711,8,18,1,9,2,0,8,544.2,108.8,544.2,1064700000.0,1.1,0.3,24.2
A9-00132,A9,46374194,68,68,1,17,4,4,0,680.1,57.7,288.6,1064700000.0,1.1,0.8,72.3
A9-00133,A9,47481911,1,28,1,2,14,0,1,681.3,414.4,82.9,1064700000.0,1.1,0.0,2.2
A9-00134,A9,48515760,8,15,5,3,1,0,8,169.9,276.2,1087.0,1064700000.0,1.1,0.4,38.3
A9-00136,A9,68681421,5,12,3,1,4,1,2,239.4,933.6,239.4,1064700000.0,1.1,0.3,25.1
A9-00137,A9,58519991,2,153,3,17,3,0,2,282.1,56.5,344.3,1064700000.0,1.1,0.0,1.0
A9-00138,A9,44053020,5,9576,19,21,24,0,5,46.9,46.9,46.9,1064700000.0,1.1,0.0,0.0
A9-00139,A9,18106210,8,384,6,8,8,0,8,144.2,114.9,144.2,1064700000.0,1.1,0.0,1.8
A9-00140,A9,64372226,1,64,4,2,8,0,1,203.9,496.1,134.1,1064700000.0,1.1,0.0,1.3
A9-00142,A9,20028238,30,30,2,5,3,3,0,354.8,180.4,347.9,1064700000.0,1.1,0.7,62.7
A9-00143,A9,92943725,11,154,11,2,7,0,11,77.5,495.8,153.2,1064700000.0,1.1,0.1,6.1
A9-00145,A9,41635030,1,104,4,13,2,0,1,210.7,73.5,581.0,1064700000.0,1.1,0.0,0.8
A9-00146,A9,99820125,16,16,1,8,2,2,0,563.7,112.5,562.7,1064700000.0,1.1,0.6,53.6
A9-00147,A9,60098010,78,180,2,9,10,4,6,431.2,107.8,107.8,1064700000.0,1.1,0.4,36.7
A9-00149,A9,25652350,1,136,2,17,4,0,1,421.5,56.7,261.7,1064700000.0,1.1,0.0,0.6
A9-00150,A9,26168162,1,30,1,5,6,0,1,700.8,168.9,192.8,1064700000.0,1.1,0.0,2.1
A9-00151,A9,99820125,16,16,1,8,2,2,0,563.7,112.5,562.7,1064700000.0,1.1,0.6,53.6
A9-00152,A9,46745267,1,112,2,7,8,0,1,406.5,136.8,136.8,1064700000.0,1.1,0.0,0.7
A9-00153,A9,58638175,6,11440,20,22,26,0,6,43.7,43.7,43.7,1064700000.0,1.1,0.0,0.0
A9-00154,A9,33164821,7,24,1,2,12,3,1,600.8,473.8,94.8,1064700000.0,1.1,0.2,17.7
A9-00155,A9,58286848,60,60,5,3,4,4,0,181.2,315.8,235.2,1064700000.0,1.1,0.8,75.8
A9-00156,A9,26747966,22,78,13,2,3,0,22,68.4,461.9,305.2,1064700000.0,1.1,0.2,19.9
A9-00157,A9,79027877,42,42,3,2,7,7,0,266.7,488.4,159.3,1064700000.0,1.1,0.9,81.9
A9-00159,A9,20787461,9,60,2,3,10,1,3,450.8,309.3,113.3,1064700000.0,1.1,0.1,13.4
A9-00161,A9,44940050,10,60,5,4,3,0,10,161.7,235.9,349.0,1064700000.0,1.1,0.1,12.5
A9-00162,A9,94624291,10,363,3,11,11,0,10,278.5,87.1,103.6,1064700000.0,1.1,0.0,2.4
A9-00163,A9,15617391,6,450,5,15,6,0,6,180.5,64.6,180.5,1064700000.0,1.1,0.0,1.2
A9-00164,A9,78754758,1,36,12,1,3,0,1,71.0,937.6,307.9,1064700000.0,1.1,0.0,1.9
A9-00166,A9,20787461,60,60,2,3,10,10,0,450.8,309.3,113.3,1064700000.0,1.1,0.9,89.0
A9-00168,A9,84714709,41,3094,13,14,17,0,41,68.7,68.7,68.7,1064700000.0,1.1,0.0,1.2
A9-00169,A9,94077934,3,42,7,2,3,0,3,118.5,480.4,354.7,1064700000.0,1.1,0.1,5.7
A9-00171,A9,53134790,1,128,16,2,4,0,1,55.0,461.3,274.9,1064700000.0,1.1,0.0,0.7
A9-00172,A9,20005117,4,660,11,4,15,0,4,76.4,243.2,76.4,1064700000.0,1.1,0.0,0.5
A9-00173,A9,11153283,2,48,2,4,6,0,2,416.0,245.8,173.9,1064700000.0,1.1,0.0,3.3
A9-00174,A9,82831631,60,60,3,5,4,4,0,287.1,167.9,266.2,1064700000.0,1.1,0.8,72.3
A9-00176,A9,12476521,29,840,5,12,14,0,29,175.7,79.6,79.6,1064700000.0,1.1,0.0,3.0
A9-00177,A9,76491107,3,3,3,1,1,1,0,290.6,774.5,1059.0,1064700000.0,1.1,0.7,67.2
A9-00178,A9,76491107,3,3,3,1,1,1,0,290.6,774.5,1059.0,1064700000.0,1.1,0.7,67.2
A9-00179,A9,10550158,1,36,2,3,6,0,1,405.1,308.9,191.6,1064700000.0,1.1,0.0,2.3
A9-00180,A9,47031581,7,15,1,5,3,1,2,654.4,197.1,332.6,1064700000.0,1.1,0.3,28.2
A9-00181,A9,14942979,4,224,8,7,4,0,4,109.0,138.0,250.9,1064700000.0,1.1,0.0,1.4
A9-00182,A9,20028238,15,30,2,5,3,1,5,354.8,180.4,347.9,1064700000.0,1.1,0.3,31.4
A9-00183,A9,41629036,1,300,5,12,5,0,1,169.3,83.2,211.9,1064700000.0,1.1,0.0,0.3
A9-00184,A9,20628172,126,126,2,7,9,9,0,397.2,142.2,126.0,1064700000.0,1.1,0.9,84.2
A9-00185,A9,82776375,8,8,1,4,2,2,0,604.4,210.1,525.2,1064700000.0,1.1,0.5,50.1
A9-00186,A9,37751818,11,40,5,4,2,0,11,166.5,239.4,554.5,1064700000.0,1.1,0.2,22.8
A9-00187,A9,99820125,16,16,1,8,2,2,0,563.7,112.5,562.7,1064700000.0,1.1,0.6,53.6
A9-00188,A9,80935954,13,18,9,1,2,1,4,99.9,939.9,499.6,1064700000.0,1.1,0.6,57.3
A9-00189,A9,18748474,109,624,12,4,13,2,13,73.3,242.4,85.8,1064700000.0,1.1,0.2,15.6
A9-00190,A9,77428440,1,42,2,3,7,0,1,408.7,296.7,162.6,1064700000.0,1.1,0.0,1.9
A9-00191,A9,87741177,3,360,8,9,5,0,3,109.7,109.7,230.8,1064700000.0,1.1,0.0,0.8
A9-00193,A9,65669318,1,884,13,4,17,0,1,68.7,248.4,68.7,1064700000.0,1.1,0.0,0.1
A9-00195,A9,81479642,18,18,9,2,1,1,0,96.8,484.0,1153.9,1064700000.0,1.1,1.0,91.4
A9-00196,A9,86509651,1,48,2,8,3,0,1,374.1,122.4,373.9,1064700000.0,1.1,0.0,1.6
A9-00197,A9,24671338,12,12,1,4,3,3,0,616.1,201.6,340.0,1064700000.0,1.1,0.5,47.6
A9-00198,A9,87451601,12,12,3,1,4,4,0,235.5,918.4,256.2,1064700000.0,1.1,0.7,62.5
A9-00199,A9,11450433,9,12,1,6,2,1,3,627.2,148.7,504.4,1064700000.0,1.1,0.4,39.8
A9-00200,A9,79441758,11,60,3,5,4,0,11,271.6,176.8,271.6,1064700000.0,1.1,0.1,13.5
A9-00201,A9,24720982,2,60,3,5,4,0,2,292.0,186.9,292.0,1064700000.0,1.1,0.0,3.0
A9-00202,A9,76491107,3,3,3,1,1,1,0,290.6,774.5,1059.0,1064700000.0,1.1,0.7,67.2
A9-00203,A9,99865150,1,12,4,3,1,0,1,211.1,284.0,1135.8,1064700000.0,1.1,0.1,6.4
A9-00211,A9,88205573,2,936,9,8,13,0,2,97.7,122.6,88.8,1064700000.0,1.1,0.0,0.2
A9-00212,A9,36588547,13,84,3,7,4,0,13,286.0,139.6,286.0,1064700000.0,1.1,0.1,13.9
A9-00213,A9,90473997,1,256,4,16,4,0,1,207.5,59.2,271.5,1064700000.0,1.1,0.0,0.3
A9-00215,A9,17174581,68,105,5,7,3,1,33,169.7,138.9,377.0,1064700000.0,1.1,0.6,56.8
A9-00216,A9,45875600,27,27,9,3,1,1,0,92.1,321.3,1015.2,1064700000.0,1.1,0.8,76.2
A9-00217,A9,87434435,23,84,6,7,2,0,23,135.8,135.8,543.2,1064700000.0,1.1,0.2,21.6
A9-00218,A9,89414423,14,144,3,6,8,0,14,281.2,145.0,145.0,1064700000.0,1.1,0.1,7.8
A9-00219,A9,80634739,15,432,4,6,18,0,15,209.5,160.4,63.0,1064700000.0,1.1,0.0,3.0
A9-00220,A9,48515710,26,780,5,12,13,0,26,181.1,79.5,86.0,1064700000.0,1.1,0.0,3.0
A9-00221,A9,12191229,3,63,7,3,3,0,3,127.7,324.9,324.9,1064700000.0,1.1,0.0,3.8
A9-00222,A9,16447210,6,27,1,3,9,2,0,724.9,302.3,128.0,1064700000.0,1.1,0.2,15.8
A9-00223,A9,61373863,144,144,3,16,3,3,0,263.4,61.7,365.0,1064700000.0,1.1,0.9,80.2
A9-00224,A9,54030830,26,216,8,9,3,0,26,106.1,106.1,355.0,1064700000.0,1.1,0.1,9.8
A9-00225,A9,76154721,1,54,3,6,3,0,1,289.5,158.9,383.9,1064700000.0,1.1,0.0,1.7
A9-00226,A9,99820125,10,16,1,8,2,1,2,563.7,112.5,562.7,1064700000.0,1.1,0.4,33.5
A9-00227,A9,25439972,2,30,1,10,3,0,2,598.7,97.9,344.2,1064700000.0,1.1,0.0,3.8
A9-00228,A9,62505799,5,22,1,2,11,2,1,829.6,492.6,98.5,1064700000.0,1.1,0.2,18.9
A9-00229,A9,99820125,16,16,1,8,2,2,0,563.7,112.5,562.7,1064700000.0,1.1,0.6,53.6
A9-00232,A9,82776375,8,8,1,4,2,2,0,604.4,210.1,525.2,1064700000.0,1.1,0.5,50.1
A9-00233,A9,28176679,16,24,1,2,12,8,0,870.9,475.2,95.0,1064700000.0,1.1,0.6,59.1
A9-00234,A9,92442502,20,42,2,7,3,1,6,450.5,125.6,364.9,1064700000.0,1.1,0.4,38.8
A9-00235,A9,41026017,6,6,1,1,6,6,0,764.3,602.9,192.1,1064700000.0,1.1,0.5,49.9
A9-00236,A9,22171696,5,44,2,11,2,0,5,425.6,85.1,557.0,1064700000.0,1.1,0.1,9.5
A9-00237,A9,98501127,2,80,8,2,5,0,2,113.5,487.3,233.5,1064700000.0,1.1,0.0,2.4
A9-00239,A9,76491107,3,3,3,1,1,1,0,290.6,774.5,1059.0,1064700000.0,1.1,0.7,67.2
A9-00240,A9,62267167,44,330,11,5,6,0,44,80.2,190.4,190.4,1064700000.0,1.1,0.1,12.0
A9-00242,A9,51125163,1,1404,4,27,13,0,1,208.8,36.8,85.6,1064700000.0,1.1,0.0,0.1
A9-00243,A9,51292998,1,6,3,1,2,0,1,232.7,931.9,555.4,1064700000.0,1.1,0.1,11.3
A9-00246,A9,25994753,8,216,6,9,4,0,8,147.4,105.9,261.1,1064700000.0,1.1,0.0,3.1
A9-00247,A9,99820125,16,16,1,8,2,2,0,563.7,112.5,562.7,1064700000.0,1.1,0.6,53.6
A9-00248,A9,88371909,5,6,1,6,1,0,5,748.4,159.3,1169.4,1064700000.0,1.1,0.7,65.5
A9-00249,A9,70452905,25,455,5,13,7,0,25,170.3,73.9,159.4,1064700000.0,1.1,0.1,4.7
A9-00250,A9,48515760,15,15,5,3,1,1,0,169.9,276.2,1087.0,1064700000.0,1.1,0.8,71.9
A9-00252,A9,61266621,3,55,1,5,11,0,3,735.1,183.8,104.0,1064700000.0,1.1,0.0,4.0
A9-00253,A9,81918883,3,280,10,7,4,0,3,88.7,142.2,266.0,1064700000.0,1.1,0.0,0.9
A9-00254,A9,16641910,8,42,2,7,3,0,8,410.1,130.5,368.4,1064700000.0,1.1,0.2,14.8
A9-00257,A9,58286848,60,60,5,3,4,4,0,181.2,315.8,235.2,1064700000.0,1.1,0.8,75.8
A9-00258,A9,45903314,185,480,15,4,8,3,5,59.2,239.5,134.3,1064700000.0,1.1,0.4,33.1
A9-00260,A9,99949834,8,108,2,6,9,0,8,432.2,159.8,125.5,1064700000.0,1.1,0.1,6.5
A9-00261,A9,57778316,1,7,7,1,1,0,1,128.9,644.5,1121.9,1064700000.0,1.1,0.1,8.8
A9-00263,A9,90925616,9,18,6,3,1,0,9,143.4,265.3,1061.2,1064700000.0,1.1,0.4,34.1
A9-00264,A9,64181820,1,432,12,6,6,0,1,72.0,159.2,190.9,1064700000.0,1.1,0.0,0.2
A9-00265,A9,99820125,16,16,1,8,2,2,0,563.7,112.5,562.7,1064700000.0,1.1,0.6,53.6
A9-00266,A9,78006218,17,36,6,3,2,0,17,148.9,304.7,538.6,1064700000.0,1.1,0.4,39.0
A9-00267,A9,13679470,61,240,8,5,6,1,21,104.4,190.8,184.9,1064700000.0,1.1,0.2,21.1
A9-00268,A9,38110967,4,24,6,2,2,0,4,147.3,459.7,524.2,1064700000.0,1.1,0.1,13.3
A9-00269,A9,49688577,12,12,1,2,6,6,0,611.9,391.1,184.2,1064700000.0,1.1,0.5,49.7
A9-00270,A9,92753984,1,608,8,19,4,0,1,112.2,50.7,252.9,1064700000.0,1.1,0.0,0.1
A9-00271,A9,84177945,1,25,1,5,5,0,1,822.1,195.8,225.8,1064700000.0,1.1,0.0,3.4
A9-00272,A9,72985085,15,540,9,5,12,0,15,93.0,183.4,93.0,1064700000.0,1.1,0.0,2.2
A9-00273,A9,45715785,9,9,3,3,1,1,0,279.7,279.7,1119.0,1064700000.0,1.1,0.8,74.0
A9-00274,A9,60112806,1,36,2,6,3,0,1,437.2,143.7,347.6,1064700000.0,1.1,0.0,2.1
A9-00275,A9,80632853,1,8,1,4,2,0,1,520.7,215.4,520.7,1064700000.0,1.1,0.1,5.5
A9-00277,A9,35578590,1,528,4,11,12,0,1,221.0,87.3,92.4,1064700000.0,1.1,0.0,0.2
A9-00278,A9,12994197,1,6,3,1,2,0,1,232.2,914.1,565.1,1064700000.0,1.1,0.1,11.3
A9-00279,A9,73618082,168,168,3,14,4,4,0,290.3,68.1,272.0,1064700000.0,1.1,0.9,84.8
A9-00280,A9,31690365,1,22,1,2,11,0,1,701.9,491.3,98.3,1064700000.0,1.1,0.0,3.2
A9-00281,A9,99798402,2,567,7,9,9,0,2,126.3,104.2,126.3,1064700000.0,1.1,0.0,0.3
A9-00283,A9,30967336,1,140,7,2,10,0,1,114.4,457.8,114.4,1064700000.0,1.1,0.0,0.6
A9-00284,A9,39021455,23,1573,11,11,13,0,23,81.0,89.2,89.2,1064700000.0,1.1,0.0,1.4
A9-00285,A9,20245471,1,320,4,10,8,0,1,203.8,100.0,139.0,1064700000.0,1.1,0.0,0.3
A9-00286,A9,57570462,4,1768,4,13,34,0,4,206.0,76.0,33.9,1064700000.0,1.1,0.0,0.2
A9-00287,A9,76585596,1,198,2,9,11,0,1,402.7,104.0,104.0,1064700000.0,1.1,0.0,0.4
A9-00288,A9,39317069,1,14,1,7,2,0,1,608.7,130.3,568.6,1064700000.0,1.1,0.0,4.2
A9-00289,A9,30996805,22,28,2,7,2,1,8,444.9,130.6,548.8,1064700000.0,1.1,0.7,65.9
A9-00290,A9,82776375,8,8,1,4,2,2,0,604.4,210.1,525.2,1064700000.0,1.1,0.5,50.1
A9-00291,A9,33478799,4,52,2,13,2,0,4,365.7,74.3,576.8,1064700000.0,1.1,0.1,5.9
A9-00293,A9,50404007,29,144,3,12,4,0,29,291.0,78.2,291.0,1064700000.0,1.1,0.2,18.0
A9-00294,A9,30907168,1,70,1,10,7,0,1,660.8,98.3,165.2,1064700000.0,1.1,0.0,1.0
A9-00295,A9,66191981,4,288,4,9,8,0,4,203.0,107.1,142.7,1064700000.0,1.1,0.0,1.2
A9-00297,A9,81877495,8,8,1,2,4,4,0,774.8,432.6,263.3,1064700000.0,1.1,0.7,66.3
A9-00298,A9,67081241,43,54,1,9,6,4,7,633.3,109.0,189.9,1064700000.0,1.1,0.6,52.9
A9-00299,A9,58604448,2,8,1,4,2,0,2,867.9,211.8,536.9,1064700000.0,1.1,0.2,18.5
A9-00301,A9,35047487,7,18,3,1,6,2,1,239.8,959.2,191.3,1064700000.0,1.1,0.3,28.9
A9-00302,A9,81446323,2,4,4,1,1,0,2,200.7,729.3,1078.9,1064700000.0,1.1,0.3,29.7
A9-00303,A9,58286848,60,60,5,3,4,4,0,181.2,315.8,235.2,1064700000.0,1.1,0.8,75.8
A9-00304,A9,82776375,8,8,1,4,2,2,0,604.4,210.1,525.2,1064700000.0,1.1,0.5,50.1
A9-00305,A9,97216895,56,56,7,2,4,4,0,127.6,475.1,239.2,1064700000.0,1.1,0.8,76.3
A9-00306,A9,17942836,4,100,2,10,5,0,4,417.6,98.8,201.9,1064700000.0,1.1,0.0,3.1
A9-00307,A9,65685054,12,12,1,2,6,6,0,634.1,391.5,183.6,1064700000.0,1.1,0.5,51.4
A9-00308,A9,76690168,7,7,1,7,1,1,0,708.9,141.8,1141.0,1064700000.0,1.1,0.8,75.4
A9-00309,A9,66022646,31,80,5,2,8,3,1,175.3,474.4,144.9,1064700000.0,1.1,0.4,35.1
A9-00310,A9,92032195,5,18,1,9,2,0,5,686.8,109.8,549.1,1064700000.0,1.1,0.2,19.4
A9-00312,A9,81479642,8,18,9,2,1,0,8,96.8,484.0,1153.9,1064700000.0,1.1,0.4,40.6
A9-00313,A9,76491107,3,3,3,1,1,1,0,290.6,774.5,1059.0,1064700000.0,1.1,0.7,67.2
A9-00314,A9,23588970,88,88,4,2,11,11,0,227.0,470.8,105.6,1064700000.0,1.1,1.0,93.3
A9-00315,A9,58286848,33,60,5,3,4,2,3,181.2,315.8,235.2,1064700000.0,1.1,0.4,41.7
A9-00316,A9,68144359,1,42,1,6,7,0,1,648.6,162.1,162.1,1064700000.0,1.1,0.0,1.6
A9-00317,A9,69909079,2,84,2,7,6,0,2,399.3,133.2,170.5,1064700000.0,1.1,0.0,1.7
A9-00318,A9,82776375,7,8,1,4,2,1,3,604.4,210.1,525.2,1064700000.0,1.1,0.5,43.8
A9-00319,A9,26291041,7,7,1,1,7,7,0,823.5,651.6,162.3,1064700000.0,1.1,0.6,57.3
A9-00320,A9,18083233,74,560,10,7,8,1,4,86.7,135.5,135.5,1064700000.0,1.1,0.1,11.1
